reviewText,AspectTerm,Sentiment
"The rooms are quite reasonably priced considering the surroundings , although drinks in the bar are very expensive by local standards .",rooms prices,positive
The cost was no more than buying at a brick and mortar store and the product arrived with excellent freshness .,food prices,positive
Hope others feel the same way,food recommendation,positive
"The location is in front of the railway station , and short walking distance from the Dam .",location general,positive
Spectacular,hotel general,positive
"The twin room we had was very spacious and had a very useful small kitchenette , with microwave , dishwasher and small stoveThe breakfast buffet was very busy with a long que , but worth the wait and had a good selection .",food_drinks quality,positive
Will definitely buy again .,food general,positive
I think they are plenty sweet and delicious .,food quality,neutral
"Top service ; used the kitchen to save a small fortune on breakfast and supper , thus we could splurge on lunch .",rooms general,positive
Clean and safe ( gated parking garage attached to hotel ) with great near downtown location .,location general,positive
"Good hotel , problem with a burger",hotel general,positive
"Furniture , carpet , bathroom all in horrible condition .",room_amenities quality,negative
I think they woul ' ve been better served keeping the salt content low .,food general,negative
They contain molasses which can cause tooth decay so I ended up sending them back .,food quality,negative
"I don't have this product.  The solution I came up with is to put velcro (I used industrial strength) on the exterior side of the lens cap, and on the bottom of the camera (use the soft velcro on whichever of those will be touching something in your camera bag that the hard velcro will stick to).  I haven't used the camera much since, but it seems good so far.",lens cap,neutral
A superb first class hotel with nice views from the top of the hill .,hotel quality,positive
"I bought this because it could go on my key ring. Problem is that my key ring must be too heavy? Every PC or Scanner/Printer I've used it on...it struggles to read. So the fact that it can go on a key ring is great however, you may have the same problem I've had.",key ring,neutral
"I was looking to use this as a repeater to extend my wireless signal so I could use my laptop, I pad, I phone etc in my backyard. I set it up as a repeater and placed it in a window. It works but the signal will drop out every now and again making streaming music  a bit of a problem. I really wish the wireless signal was stronger.",signal,neutral
The place is clean and simple and definitely worth the money .,hotel general,positive
"The hotel is a little worn in places and the breakfast was not much to be desired , but otherwise a great place to stay .",food_drinks quality,negative
"The staff at this hotel all of the way up the manager are totally , totally incompetent , definitely stay away !",service general,negative
Beautiful hotel I thought this hotel was very beautiful .,hotel general,positive
"While a little bulky, it looks like a nice case.PROS: Very solid, scissor keyboard for a better feel, swivel back, extra padding to protect the screen.CONS: Just called Targus and none of their cases come with the magnets to put your iPad 2 in sleep mode. (Everyone else seems to have them these days.) Bulky style.Nice try.  Maybe the next version will address the critical missing features.",iPad,neutral
"It ' s not to clean and rooms are small , typical down town European .",rooms cleanliness,negative
"I just finished this coffee which was fine if you like a medium dark roast , nicely mannered , moderate taste to offer just about everyone .",food general,positive
"Bought this for mirror mode on my new Bionic.  Works fine to mirror the display but very touchy - the micro-hdmi port moves around the slightest bit in the phone port and can cause the connection to drop to the TV.  Probably best for a set-it-and-forget-it application like watching a movie, because if you're actively navigating around on the phone while plugged in you're likely to get some disconnects along the way.  Still a good value for the price.",display,neutral
