reviewText,AspectTerm,Sentiment
Always Great to get the right size when a longer one is unnecessary and unmanageable. Belkin's Products are very consistent in both quality and price. They hit it all with this one. We have used several of these at work.,quality,positive
I had to try it and it did not disappoint .,food general,positive
"The rooms were spotlessly clean and comfortable ( though my wife found the beds a little hard )  , the staff were friendly and spoke enough English to deal with any problems we had .",room_amenities quality,neutral
"Not worth the money at all , luckily after all our complaining we got our second night free !",hotel prices,negative
This is a very heavy duty outdoor cord. I have used it several times and it seems like it will last for a very long time!!!,cord,positive
"They are flavorful without cloying and are a pleasing and substantial size , very light and crispy .",food style_options,positive
This gift was a big hit .,food general,positive
"Wholesome Sweeteners is an ORGANIC / FAIR TRADE , quality product which I have on subscription .",food quality,positive
"I ordered Tully ' s plain House Blend Extra Bold which is super , but received something different that tastes stronger and not as good .",food general,positive
This was OK at the time but I wouldn ' t want to order more bags and find out they have technically expired .,food general,neutral
VIA Italian Roast tastes burnt .,food quality,negative
"clean but small rooms were clean , bed was comfortable , but very tiny and dated interiors .",rooms design_features,negative
Room totally refurbished in January 2008 .,rooms general,positive
It even prduces a light froth .,food style_options,neutral
The position is excellent and only a stones throw from central station .,location general,positive
"Stash Premium Green Tea does not fail to disappoint , in the antioxidant factor .",food quality,negative
I think it may have caused upset stomach .,food general,negative
"The hotel is a little worn in places and the breakfast was not much to be desired , but otherwise a great place to stay .",hotel design_features,neutral
"I was one day at Kowloon Hotel , but I am wondering is it possibile to call that room  an hotel room .",rooms general,negative
IAMS needs to make up their mind as to whether they are going to continue this product or not .,food general,neutral
I can ' t say enough good things about this hotel .  .  .,hotel general,neutral
"But , unfortunately , I suppose due to demand ? ? the price has gone up significantly .",food prices,negative
"I ' m not saying its a bad product , just that my 8 year old does not like it .",food general,neutral
Loved the location Just came back from spending New Years in NYC .,location general,positive
"I bought these almost 3 years ago and they were wonderful; as good as any I've ever had -- good price, too. Then the in-line volume control started messing up and I ended up throwing them away. Don't waste your money on the possibility that that the volume control won't fail.",- line volume control,negative
The friction HEAD is not the greatest but this tripod works fine for a pro traveling for a light job,tripod,positive
Does not say anywhere as CAFFEINE FREE .,food quality,negative
Thought I was getting a really good buy on these until I read the label .,food general,negative
"I bit into my first gluten - free pretzel with trepidation , but they are good !",food general,positive
"Very disappointed in these cookies - I was hoping for a something great and ended up with extremely dry cookies , some were already broke on arrival and others broke by just opening the individual bags .",food quality,negative
