reviewText,AspectTerm,Sentiment
I use this at work every week and everything was great until the plastic tube started to malfunction :( I was so upset because my boss was trying to get hold of me during an emergency and I couldn't hear him. I bought two of the black tubes that come with the black plastic end fittings and boom it worked!,plastic end fittings,neutral
"The staff of this hotel was so helpful and nice , it really set our stay out on the right foot .",facilities general,positive
I love this product and the taste is amazing .,food general,positive
These are very colorful but not the best tasting .,food quality,negative
"Room was spacious and clean , staff were very helpful and friendly .",service general,positive
The chocolate fudge is just so - so not bad but not great ) .,food general,neutral
No refridgerator for kids drinks / water .,room_amenities general,negative
"Ambrosia Pure Honey is delicious and , unlike most honey available at the grocery store , this honey is produced in the USA .",food quality,positive
This is my second purchase of this product .,food general,positive
"The rooms were not that great for the amount we payed , and the staff was not friendly .",rooms general,negative
Hotel is uber cool and beautifully decorated in a contemporary style . 5 minutes walk from Sol square and tube and also the centre point of Spain ! Bar is lovely for a drink and the restaurant looked equally nice,location general,positive
"Hotel opened up resources to outsiders on weekends , so you spent your time waiting to be served or dodging children in pools .",service general,negative
Singapore can be a bit soulless but Raffles Hotel is a fantastic retreat from the city .,hotel general,positive
It ' s just right .,food quality,positive
Would definitely recommend !  !,hotel general,positive
"They are shaped like Smarties candies , but are a bit more crumbly .",food style_options,neutral
Really fantastic This hotel is in an excellent location for visiting London and the tube is just a short walk away on the same street .,hotel general,positive
"Dog Loves ' em , what else is there to say ?",food general,positive
"As others have said, the bolts provided were either too long or too short to mount a set of RC-Micros. Took 2 trips to the hardware store to get what I need for these, but now they are working out just fine. Price is right.",-,neutral
Was genuinely surprised and pleased that the room we reserved turned out to be a suite .,rooms general,positive
What a lovely hotel .,hotel general,positive
"The staff was friendly , the room was small but cute , cozy and clean and the perfect amount of space for the two of us , the breakfast was delicious and an awesome start to the day :  )",rooms design_features,neutral
There has been a slight change in the quality recently .,food quality,neutral
"The price of the hotel is on the moderate to high side but the location ( 1 / 2 block to the Times Square subway station )  , experience , and high quality made it worth it .",location general,positive
"It was my first visit to Berlin , but I will definitely be going again and will stay at the Movenpick .",hotel general,positive
Room is spacious .,rooms design_features,positive
"He loves this food , and would eat it constantly if I let him !",food general,positive
I love the fact that this has so much iron in it .,food quality,positive
"The room was nice , the beds are very comfortable and the staff was extremely friendly and helpful .",service general,positive
The cashews are a nice size and mostly whole pieces with some small broken chunks .,food style_options,neutral
This hotel was more than expected !  !  !,hotel general,positive
