reviewText,Sentiment
"Does what I need it to, which is primarily to be a quick disconnect between a coupler and my PC when I don'twant to be online.",positive
Used it for my other computer that was just sitting around. Works perfectly and seems very durable. Cable could be longer though.,positive
needed a new patch cable and this one was a good buy and works like a charm.  No problems with this order.,positive
Outside skin appears to be good.  Ends are solid and pretty well put together.  Color makes it distinguishable from other cables. Skin is obviously thin and would not work outdoors or exposed to weather.,positive
"These 3ft cables are perfect for any networking task. Purchased these to replace the 25 foot Ethernet cables taking up all the space in my computer room. Using these nice short cables, I connected my routers and modem all together much more neatly than I had done using the longer cables.Bottom line: these work as they should. Been using them for about a year with absolutely no problems or complaints.",positive
"Pro:It worked, It's blue and matches my Linksys routers, what more can you say about a cable? Came in a pretty package :-)Using in a Power Over Ethernet (POE) application.Cons:None",positive
I've used this cable to connect a wifi router to a LAN net and even with regular unplugging and plugging for thunderstorms it has given me no trouble and always supplied a reliable connection.,positive
my modem sits right on top of my desktop tower so i needed the smallest ethernet cable i could find and this was it!! superb!,positive
Got several of these 3 foot RG45 Cat 5 patch cable to hook up the connections on my home network distribution panel.  I like these over the stiffer and inflexible yellow patch cables which were way too long.  These 3-footers are just the right length and much more flexible to route it around the 19&#34; distribution frame.,positive
"this is a typical CAT5 cable - nothing special or fancy, but it works. it seems more durable than other crap ones I've used just in that the locking tab that holds it in the jack hasn't broken off after extensive use.",positive
"Works as good as any cable you can buy in your local store, just at a much cheaper price.",positive
This was exactly the length i needed from my modem to my router. It's been perfect since i received it. Internet hasn't disconnected once,positive
"It's hard to gush about a cable, but this was the right amount of cable for a short run, and it worked fine, and the price was good. You have to order it as an add on with something else to make the shipping work.",positive
