reviewerID,asin,reviewerName,helpful_yes,helpful_total,reviewText,overall,summary,unixReviewTime,reviewTime
A2N607UFKAA5MM,B00000JDF5,D. Brady,0,0,"Great cable, Super cheap. I got it for less than $2 as an add on. Can't beat hardwiring game consoles.",5.0,Great cheap cable,1395187200,"03 19, 2014"
A3SG4FNILRZH5S,B00000JDF5,dennis202,0,1,This item was well made as one would expect. Performed well. Used to connect ethernet switch box to computer modem. This in turn connected my computer and several online entertainment consoles. Did the job.,5.0,Belkin Cat-5e Patch Cable (Black 3ft),1329177600,"02 14, 2012"
A10CY1HLD2P2Y0,B00000JDF5,Derek Vincent,2,3,I mostly use this in hotel rooms and it's been nice having the short cable. It's flexible and the ends make a nice connection. I think with normal use this cable will last me a long time.,4.0,great little cable,1326240000,"01 11, 2012"
AQ28L0J970DVW,B00000JDF5,D. Hallacy,0,1,This is a great product for connecting a switch and a router or modem. The connectors are very high quality.,5.0,High quality product,1363564800,"03 18, 2013"
A2VZ43530IHTJU,B00000JDF5,"dickb ""RTB""",0,1,Good qualtiy with well-designed connectors.  Extremely useful for short-disstance connections between router and other equipment.Purchased three cables.  Very satisfied!,5.0,Perfect Ethernet Connector for Short Distance Connections,1377907200,"08 31, 2013"
A2HSRVGCSNHW97,B00000JDF5,Diggles,1,2,It's a 3 foot cat 5 cable that lets my router talk to my switch.  No complaints.  Well I have one.  It doesn't clean or cook dinner.,5.0,It does everything you expect a blue cat 5 cable to do.,1385251200,"11 24, 2013"
A1K2Q0OI20VB24,B00000JDF5,Don,0,0,"It is nice to have color coded cables in order to keep track of what goes where. I recently rewired my office and have now color-coded everything, and it is making things MUCH easier. It's nice to know the external network drive is purple, and the networked printer is yellow, etc...",4.0,Good cables at a reasonable price. The choice of COLORS was my main reason for choosing this series of cables.,1400976000,"05 25, 2014"
A2HYEGYQXWXCJX,B00000JDF5,Double Deuce,0,1,"Im very happy with these cables, I used them for connecting my home theatre to the net via a switch I installed in my entertainment center. The wires are made of high quality materials and seem to be working great so far.",5.0,Another satisfied customer,1369353600,"05 24, 2013"
A291IOKN3QEQNQ,B00000JDF5,Dr. Dave,0,1,"Inexpensive, but seems to be of good quality. I was looking for a mix of different length cables, and these 3-footers fit the bill for some short patch cables into my ethernet switch, keeping all my devices happy! Good service from Amazon.",5.0,Solid Cable,1367712000,"05 5, 2013"
A3ERS94QZJJ9EP,B00000JDF5,D. Skye,0,1,This ethernet cable is the perfect length to connect my surround sound receiver to my home network. It works perfectly and is much less expensive than any offerings from local stores.,5.0,"Great price, short cable",1379635200,"09 20, 2013"
A2YOI67EI4N4D,B00000JDF5,DT,0,1,Needed a short CAT5 cable to hook up a TV from a router and this fit the bill perfectly.  Cable is good quality and works perfectly fine.,5.0,Good quality,1360627200,"02 12, 2013"
A439RDKQQIYR3,B00000JDF5,electroniks-maniak,0,0,"very nice set of wires, i love my purchase. better then the ones you buy in 99c. stores. i bought 5 of them.",5.0,nice set of wires,1388275200,"12 29, 2013"
A1FZZV7MKUE0MK,B00000JDF5,E. Soden,0,1,"I really thought about buying a crimper, cable, and ends but after adding up the cost it was cheaper to just buy premade cables since I didn't need very many. This cable works fine for my needs.",5.0,Good cable.,1313539200,"08 17, 2011"
AHE4RU04NVDHR,B00000JDF5,FJK1138,0,1,"Does what I need it to, which is primarily to be a quick disconnect between a coupler and my PC when I don'twant to be online.",5.0,Works fine,1359849600,"02 3, 2013"
A1FJU0BFGSBF3K,B00000JDF5,Francisco,0,1,Used it for my other computer that was just sitting around. Works perfectly and seems very durable. Cable could be longer though.,5.0,Nice,1357257600,"01 4, 2013"
A32S5XUIJ6NEX0,B00000JDF5,game critic,0,1,needed a new patch cable and this one was a good buy and works like a charm.  No problems with this order.,5.0,needed a new one,1359244800,"01 27, 2013"
A3OIGJHNDIU7OV,B00000JDF5,Gary Tracy,0,0,Outside skin appears to be good.  Ends are solid and pretty well put together.  Color makes it distinguishable from other cables. Skin is obviously thin and would not work outdoors or exposed to weather.,5.0,Works well,1387929600,"12 25, 2013"
A1D8JPKIZ9SZYL,B00000JDF5,gregh,0,1,"These 3ft cables are perfect for any networking task. Purchased these to replace the 25 foot Ethernet cables taking up all the space in my computer room. Using these nice short cables, I connected my routers and modem all together much more neatly than I had done using the longer cables.Bottom line: these work as they should. Been using them for about a year with absolutely no problems or complaints.",5.0,"Short, simple, sweet",1373155200,"07 7, 2013"
A3M8D93CGFP9JU,B00000JDF5,G. Richardson,1,2,"Pro:It worked, It's blue and matches my Linksys routers, what more can you say about a cable? Came in a pretty package :-)Using in a Power Over Ethernet (POE) application.Cons:None",5.0,What more can you say about a cat5 cable?,1228003200,"11 30, 2008"
AKP9TEMA1T01X,B00000JDF5,H,0,0,I've used this cable to connect a wifi router to a LAN net and even with regular unplugging and plugging for thunderstorms it has given me no trouble and always supplied a reliable connection.,5.0,No trouble,1388275200,"12 29, 2013"
A22TJPZOUI9DE1,B00000JDF5,hungryman,0,1,my modem sits right on top of my desktop tower so i needed the smallest ethernet cable i could find and this was it!! superb!,5.0,gets the job done,1377734400,"08 29, 2013"
A1R3GN9MEJFXM3,B00000JDF5,"I'm not an internet shopaholic - ""thebanker""",1,2,Got several of these 3 foot RG45 Cat 5 patch cable to hook up the connections on my home network distribution panel.  I like these over the stiffer and inflexible yellow patch cables which were way too long.  These 3-footers are just the right length and much more flexible to route it around the 19&#34; distribution frame.,5.0,Quality Cat 5 patch cable for a network rack,1384905600,"11 20, 2013"
A3CJABT03EG9FE,B00000JDF5,infactiam,0,1,"this is a typical CAT5 cable - nothing special or fancy, but it works. it seems more durable than other crap ones I've used just in that the locking tab that holds it in the jack hasn't broken off after extensive use.",5.0,typical,1374364800,"07 21, 2013"
A3IGETH1M17L0W,B00000JDF5,Jack,0,0,"Works as good as any cable you can buy in your local store, just at a much cheaper price.",5.0,Works as good as any cable you can buy in your local ...,1404691200,"07 7, 2014"
A2IXAPF182DWBL,B00000JDF5,Jackiebug09,0,1,This was exactly the length i needed from my modem to my router. It's been perfect since i received it. Internet hasn't disconnected once,5.0,Great Value,1299456000,"03 7, 2011"
A3QMZJARX8M858,B00000JDF5,"Jack Tailor ""Jack Tailor""",0,1,"It's hard to gush about a cable, but this was the right amount of cable for a short run, and it worked fine, and the price was good. You have to order it as an add on with something else to make the shipping work.",4.0,Works as advertised,1383091200,"10 30, 2013"
A2ZD6GWOWGMC11,B00000JDF5,"Jae H. Kim ""Jae Kim""",0,0,Came on time and the cable works just fine.,5.0,Five Stars,1404432000,"07 4, 2014"
A2XD50D7HKTTZE,B00000JDF5,James Marlin,0,0,"Nothing fancy here, just a well made product. The price is right and it works flawlessly. I will buy again",5.0,Great cable,1396742400,"04 6, 2014"
A32B6XWNR55SRL,B00000JDF5,James W. Durney,0,0,"With no wireless where I work, a cable is required to use the internet.This is the best buy I found.I had problems finding a 3-foot cable not wanting cable all over the desk.What I found was $10+ elsewhere, this is the best buy.Yes, it works without any problems.",5.0,Best price I found,1372723200,"07 2, 2013"
A1VNONWPXHI3LT,B00000JDF5,Jared,0,0,"Whats blue- 3' long and filled with bits of wire- yeah, stupid joke but this thing works as advertisedYep",4.0,Blue,1392595200,"02 17, 2014"
A1RUOPLRT1W7P7,B00000JDF5,Jared Lerman,0,1,"this ended up being alot shorter than what i needed but i'm sure i will find some use for it in the future, very nice looking and well put together",5.0,it does what it does,1377907200,"08 31, 2013"
A3SCHXMAJDLLUU,B00000JDF5,"J. Howell ""bargainshopper""",0,1,This is a quick fix for a small cable problem.  Fast service to repair a cable connection that was broken.,5.0,This cable is a quick fix for a small cable problem,1384905600,"11 20, 2013"
AP7IT6ZJMDVUA,B00000JDF5,Jim,2,3,"I needed a patch cable, and this one is great quality.  The price on Amazon is a fraction of what you will pay for this same item at Best Buy.",5.0,"Straightforward, plug and play",1290556800,"11 24, 2010"
A1XP5DDWIHLH0Q,B00000JDF5,"J. Lewis ""music fan""",0,1,"Works just fine, nice blue color, and no trees in the rain forest were used in the manufacturing of the product. Not much else to say.",5.0,Belkin Cable,1350950400,"10 23, 2012"
A1OG5AUTRLC040,B00000JDF5,Joe,0,1,"I bought these a while ago just to bump up my overall purchase to the $25 (at the time) minimum to receive free shipping.  Not an exciting purchase, but functional as I bring up more devices between my patch panel and main switch.",5.0,No complaints,1384992000,"11 21, 2013"
A3UL00RH3B9MMC,B00000JDF5,John Powell,0,1,Its a cable.  It worked. It was long enough. Should of made my own but customer wanted blue. Two more words.,5.0,It worked,1361145600,"02 18, 2013"
A3U7I2H2SLL8C8,B00000JDF5,John S. Bailey,0,1,The product was what I expected and the price was the main reason I made the purchase.  I have never gotten a bad wird yet knock on wood.,4.0,What I expected,1319155200,"10 21, 2011"
A7958QGR5LEDZ,B00000JDF5,Jonathan D. Kelly,0,0,"good quality, low price and the cables worked as expected.  that is all you can as for from a network cable.",5.0,as expected,1390608000,"01 25, 2014"
A2JOPUWVV0XQJ3,B00000JDF5,"J_Onyx ""I never let my schooling interfere wi...",0,0,I needed short cables to connect my home theater devices to a single Ethernet Cable by way of a ethernet &#34;switch-router&#34;. These cables fit the bill nicely and the quality is good. Local stores charge much more money for 6' cables which would be an expensivecable eyesore.,4.0,Decent Quality,1402531200,"06 12, 2014"
A2QV5G2WEWP15M,B00000JDF5,Joshua Greene,0,1,"This ethernet cable isn't long and it isn't fancy. However, it has a solid build quality and should last you for years. Great for running in between a router and a closet computer!",5.0,"Simple, cheap, gets the job done",1375660800,"08 5, 2013"
A1WLV9I6MMMDM5,B00000JDF5,"J. Salisbury ""JL""",0,1,"The merchant got this CAT 5e cable to me quickly.  It's well built, doesn't kink, and I like blue.  Great.",5.0,Does what it's supposed to,1355097600,"12 10, 2012"
A3UP19I6HSILR9,B00000JDF5,"J. Summer ""Polynesian Islands of Hawaii""",0,1,"I bought this for my Onkyo receiver which required a direct connect Internet connection to receive the dozen or so channels available (XM, Pandora, Rhapsody, etc.).  It is of good construction and looking (color) and adds some fun to my otherwise mundane system layout.  Live it up and try come of the colors available.Since using daily I've not had a problem at all.  Arrived on time, well packaged, and as I ordered.  Solid good product.",4.0,Good Cable,1351382400,"10 28, 2012"
AT4KBG3R728L8,B00000JDF5,Justin,0,3,"With a box of over 20 Cat 5 cables I have no idea why I bought this, I must have been drunk. Also claiming a 3-foot cord as Snagless is a bit overboard, but those Marketing Exec's really know what they are doing at Belkin.",3.0,No Idea why I bought this.,1387065600,"12 15, 2013"
A3A2QISZ44247F,B00000JDF5,"KB ""KB""",1,1,Does what it's supposed to do.Thanks to everyone that takes the time to review products. It is a big help.,5.0,Works,1394236800,"03 8, 2014"
AN9FFU7XP6TL5,B00000JDF5,Kola,0,0,to reduce clutter behind the scene with colors to help color co-ordinate the herd gathering behind your electronic devices :),5.0,Sometimes shorter is better,1397001600,"04 9, 2014"
A32V1A0ER6VKTX,B00000JDF5,Kyle Albanese,0,0,"Does the job nicely, cable is high quality and easy to route. Would buy a bunch more if I needed them.",5.0,As you'd expect,1390608000,"01 25, 2014"
A2MGM6AJYYLSAG,B00000JDF5,Lisa Erskine,0,0,"I tried it on my laptop and it got stuck. I had to really tug, pull and work at it to get it out. I am not happy with it.",2.0,stuck,1399161600,"05 4, 2014"
A18E7XYFB86Q84,B00000JDF5,Luffy76,0,0,The cable length is what I was looking for and these are priced pretty more than well for what I needed.,5.0,Simple Patch,1394150400,"03 7, 2014"
