reviewText,AspectTerm,Sentiment
"We had breakfast there in the morning , the food was cold and not replenished , very disappointing .",food_drinks quality,negative
I ' d stay there again,hotel general,positive
"The service was great , the rooms were clean and decorative , I enjoyed the breakfasts set out by the pool , and the location was great .",service general,positive
"The service was great , the rooms were clean and decorative , I enjoyed the breakfasts set out by the pool , and the location was great .",rooms cleanliness,positive
"The service was great , the rooms were clean and decorative , I enjoyed the breakfasts set out by the pool , and the location was great .",rooms design_features,positive
"The service was great , the rooms were clean and decorative , I enjoyed the breakfasts set out by the pool , and the location was great .",food_drinks quality,positive
"The service was great , the rooms were clean and decorative , I enjoyed the breakfasts set out by the pool , and the location was great .",location general,positive
We were right across the street from Waikiki beach and within walking distance of several shops .,location general,positive
We were right across the street from Waikiki beach and within walking distance of several shops .,location general,positive
I would definitely stay there again in the future .,hotel general,positive
A Good Stay,hotel general,positive
It was a great location in the heart of Amsterdam and the staff was very friendly and accomodating .,location general,positive
It was a great location in the heart of Amsterdam and the staff was very friendly and accomodating .,service general,positive
It was a great location in the heart of Amsterdam and the staff was very friendly and accomodating .,service general,positive
"Breakfast was enjoyable and the rooms were small , but clean !",food_drinks quality,positive
"Breakfast was enjoyable and the rooms were small , but clean !",rooms design_features,negative
"Breakfast was enjoyable and the rooms were small , but clean !",rooms cleanliness,positive
and we are happy we made the choice we did the hotel and facilities were out of this world,hotel general,positive
and we are happy we made the choice we did the hotel and facilities were out of this world,facilities general,positive
the staff could not help enough .,service general,positive
The food in all the restuarants was great and always clean and set out very nice,food_drinks quality,positive
The food in all the restuarants was great and always clean and set out very nice,food_drinks quality,positive
The food in all the restuarants was great and always clean and set out very nice,food_drinks quality,positive
our suite was cleaned every day and mini bar restocked any member of staff no matter what their position had time to stop and chat and always helpfull for our first time in the carribean,rooms cleanliness,positive
our suite was cleaned every day and mini bar restocked any member of staff no matter what their position had time to stop and chat and always helpfull for our first time in the carribean,service general,positive
our suite was cleaned every day and mini bar restocked any member of staff no matter what their position had time to stop and chat and always helpfull for our first time in the carribean,service general,positive
it was some where we would return again definately to the bavaro princes,hotel general,positive
Good clean hotel we stayed at the Hotel Caravaggio for 2 nights .,hotel general,positive
Good clean hotel we stayed at the Hotel Caravaggio for 2 nights .,hotel cleanliness,positive
