,id,Sentence,Aspect Term,polarity,word_count,vector,Aspect_TFIDF
999,1948,weve follow chef lyle food around new york year remain classic innov bistro fare made us return return ,food ,1,18,"[[0.2236068 0.2236068 0.2236068 0.2236068 0.2236068 0.2236068 0.2236068
  0.2236068 0.2236068 0.2236068 0.2236068 0.2236068 0.4472136 0.2236068
  0.2236068 0.2236068 0.2236068]]",0.22360679774997896
1000,2041,best thing tast lambchop ,lambchop ,1,4,[[0.5 0.5 0.5 0.5]],0.5
1001,1656,spici tuna salmon best weve ever ,spici tuna ,1,6,[[0.40824829 0.40824829 0.40824829 0.40824829 0.40824829 0.40824829]],0.0
1002,1656,spici tuna salmon best weve ever ,salmon ,1,6,[[0.40824829 0.40824829 0.40824829 0.40824829 0.40824829 0.40824829]],0.4082482904638631
1003,3440,even though good seafood price high ,seafood ,1,6,[[0.40824829 0.40824829 0.40824829 0.40824829 0.40824829 0.40824829]],0.4082482904638631
1004,3440,even though good seafood price high ,price ,-1,6,[[0.40824829 0.40824829 0.40824829 0.40824829 0.40824829 0.40824829]],0.4082482904638631
1005,870,addit food good price reason ,food ,1,5,[[0.4472136 0.4472136 0.4472136 0.4472136 0.4472136]],0.4472135954999579
1006,870,addit food good price reason ,price ,1,5,[[0.4472136 0.4472136 0.4472136 0.4472136 0.4472136]],0.4472135954999579
1007,2986,upon enter greet owner steven frederick went way graciou host ,owner ,1,10,"[[0.31622777 0.31622777 0.31622777 0.31622777 0.31622777 0.31622777
  0.31622777 0.31622777 0.31622777 0.31622777]]",0.31622776601683794
1008,2986,upon enter greet owner steven frederick went way graciou host ,host ,1,10,"[[0.31622777 0.31622777 0.31622777 0.31622777 0.31622777 0.31622777
  0.31622777 0.31622777 0.31622777 0.31622777]]",0.31622776601683794
1009,284,go sinc open seen qualiti valu decreas consider ,qualiti valu ,-1,8,"[[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
  0.35355339 0.35355339]]",0.0
1010,3418,meat dish adorn select although there still larg number vegetarianfriendli choic ,meat dish ,0,11,"[[0.30151134 0.30151134 0.30151134 0.30151134 0.30151134 0.30151134
  0.30151134 0.30151134 0.30151134 0.30151134 0.30151134]]",0.0
1011,3418,meat dish adorn select although there still larg number vegetarianfriendli choic ,vegetarianfriendli choic ,1,11,"[[0.30151134 0.30151134 0.30151134 0.30151134 0.30151134 0.30151134
  0.30151134 0.30151134 0.30151134 0.30151134 0.30151134]]",0.0
1012,83,reason price ,price ,1,2,[[0.70710678 0.70710678]],0.7071067811865475
1013,2940,bring servic notch offerng complementari amus bouch tabl gave us small dessert celebr ,amus bouch ,1,13,"[[0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.2773501
  0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.2773501]]",0.0
1014,2940,bring servic notch offerng complementari amus bouch tabl gave us small dessert celebr ,dessert ,1,13,"[[0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.2773501
  0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.2773501]]",0.2773500981126146
1015,2940,bring servic notch offerng complementari amus bouch tabl gave us small dessert celebr ,tabl ,1,13,"[[0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.2773501
  0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.2773501]]",0.2773500981126146
1016,2940,bring servic notch offerng complementari amus bouch tabl gave us small dessert celebr ,servic ,1,13,"[[0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.2773501
  0.2773501 0.2773501 0.2773501 0.2773501 0.2773501 0.2773501]]",0.2773500981126146
1017,2141,tri crunchi tuna die ,crunchi tuna ,1,4,[[0.5 0.5 0.5 0.5]],0.0
1018,1854,wont break bank also wouldnt come back food ,food ,-1,8,"[[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
  0.35355339 0.35355339]]",0.35355339059327373
1019,396,midtown gem instantli becam one favorit sushi restaur citi ,sushi ,1,9,"[[0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333
  0.33333333 0.33333333 0.33333333]]",0.3333333333333333
1020,614,lot fun live entertain kind disney type special effect ,live entertain ,1,9,"[[0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333
  0.33333333 0.33333333 0.33333333]]",0.0
1021,614,lot fun live entertain kind disney type special effect ,special effect ,1,9,"[[0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333
  0.33333333 0.33333333 0.33333333]]",0.0
1022,3012,your look perfect tradit sushi go your look interest combin tri sushi gari east side ,sushi ,1,15,"[[0.21821789 0.21821789 0.21821789 0.21821789 0.21821789 0.43643578
  0.21821789 0.21821789 0.43643578 0.21821789 0.21821789 0.43643578]]",0.4364357804719848
1023,3012,your look perfect tradit sushi go your look interest combin tri sushi gari east side ,sushi ,1,15,"[[0.21821789 0.21821789 0.21821789 0.21821789 0.21821789 0.43643578
  0.21821789 0.21821789 0.43643578 0.21821789 0.21821789 0.43643578]]",0.4364357804719848
1024,2621,refil fountain drink though ,fountain drink ,-1,4,[[0.5 0.5 0.5 0.5]],0.0
1025,605,wow beer choos ,beer ,1,3,[[0.57735027 0.57735027 0.57735027]],0.5773502691896258
1026,2017,care portion theyr huge ,portion ,1,4,[[0.5 0.5 0.5 0.5]],0.5
1027,2974,steak tartar great bet fix tabl ,steak tartar ,1,6,[[0.40824829 0.40824829 0.40824829 0.40824829 0.40824829 0.40824829]],0.0
1028,2456,first time happen like crab croquett apt order happi chang without make big deal ,crab croquett apt ,-1,14,"[[0.26726124 0.26726124 0.26726124 0.26726124 0.26726124 0.26726124
  0.26726124 0.26726124 0.26726124 0.26726124 0.26726124 0.26726124
  0.26726124 0.26726124]]",0.0
1029,25,great larg group celebr super happi waiter entertain even ,waiter ,1,9,"[[0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333
  0.33333333 0.33333333 0.33333333]]",0.3333333333333333
1030,520,mention wine ,wine ,0,2,[[0.70710678 0.70710678]],0.7071067811865475
1031,3383,plu wednesday night hous wine unlimit ,hous wine ,1,6,[[0.40824829 0.40824829 0.40824829 0.40824829 0.40824829 0.40824829]],0.0
1032,2522,like say bread come special bakeri seen buy dowtown manhathan ,bread ,-1,10,"[[0.31622777 0.31622777 0.31622777 0.31622777 0.31622777 0.31622777
  0.31622777 0.31622777 0.31622777 0.31622777]]",0.31622776601683794
1033,2386,dim sum serv bit larger im use ,dim sum serv ,0,7,"[[0.37796447 0.37796447 0.37796447 0.37796447 0.37796447 0.37796447
  0.37796447]]",0.0
1034,3332,howev summer seem manag chang great big door replac glass front rid dark romant getup ,manag ,0,15,"[[0.25819889 0.25819889 0.25819889 0.25819889 0.25819889 0.25819889
  0.25819889 0.25819889 0.25819889 0.25819889 0.25819889 0.25819889
  0.25819889 0.25819889 0.25819889]]",0.2581988897471611
1035,3332,howev summer seem manag chang great big door replac glass front rid dark romant getup ,door ,1,15,"[[0.25819889 0.25819889 0.25819889 0.25819889 0.25819889 0.25819889
  0.25819889 0.25819889 0.25819889 0.25819889 0.25819889 0.25819889
  0.25819889 0.25819889 0.25819889]]",0.2581988897471611
1036,3332,howev summer seem manag chang great big door replac glass front rid dark romant getup ,glass front ,-1,15,"[[0.25819889 0.25819889 0.25819889 0.25819889 0.25819889 0.25819889
  0.25819889 0.25819889 0.25819889 0.25819889 0.25819889 0.25819889
  0.25819889 0.25819889 0.25819889]]",0.0
1037,717,wont go place good meal ,meal ,-1,5,[[0.4472136 0.4472136 0.4472136 0.4472136 0.4472136]],0.4472135954999579
1038,1345,barbecu codfish gorgeous moist poach yet fabul textur let curious bland season spice rub might overwhelm howev herb mix sauc would done much enhanc ,barbecu codfish ,1,24,"[[0.20412415 0.20412415 0.20412415 0.20412415 0.20412415 0.20412415
  0.20412415 0.20412415 0.20412415 0.20412415 0.20412415 0.20412415
  0.20412415 0.20412415 0.20412415 0.20412415 0.20412415 0.20412415
  0.20412415 0.20412415 0.20412415 0.20412415 0.20412415 0.20412415]]",0.0
1039,1345,barbecu codfish gorgeous moist poach yet fabul textur let curious bland season spice rub might overwhelm howev herb mix sauc would done much enhanc ,season ,-1,24,"[[0.20412415 0.20412415 0.20412415 0.20412415 0.20412415 0.20412415
  0.20412415 0.20412415 0.20412415 0.20412415 0.20412415 0.20412415
  0.20412415 0.20412415 0.20412415 0.20412415 0.20412415 0.20412415
  0.20412415 0.20412415 0.20412415 0.20412415 0.20412415 0.20412415]]",0.20412414523193154
1040,1345,barbecu codfish gorgeous moist poach yet fabul textur let curious bland season spice rub might overwhelm howev herb mix sauc would done much enhanc ,textur ,2,24,"[[0.20412415 0.20412415 0.20412415 0.20412415 0.20412415 0.20412415
  0.20412415 0.20412415 0.20412415 0.20412415 0.20412415 0.20412415
  0.20412415 0.20412415 0.20412415 0.20412415 0.20412415 0.20412415
  0.20412415 0.20412415 0.20412415 0.20412415 0.20412415 0.20412415]]",0.20412414523193154
1041,1345,barbecu codfish gorgeous moist poach yet fabul textur let curious bland season spice rub might overwhelm howev herb mix sauc would done much enhanc ,spice rub ,-1,24,"[[0.20412415 0.20412415 0.20412415 0.20412415 0.20412415 0.20412415
  0.20412415 0.20412415 0.20412415 0.20412415 0.20412415 0.20412415
  0.20412415 0.20412415 0.20412415 0.20412415 0.20412415 0.20412415
  0.20412415 0.20412415 0.20412415 0.20412415 0.20412415 0.20412415]]",0.0
1042,1345,barbecu codfish gorgeous moist poach yet fabul textur let curious bland season spice rub might overwhelm howev herb mix sauc would done much enhanc ,herb mix ,-1,24,"[[0.20412415 0.20412415 0.20412415 0.20412415 0.20412415 0.20412415
  0.20412415 0.20412415 0.20412415 0.20412415 0.20412415 0.20412415
  0.20412415 0.20412415 0.20412415 0.20412415 0.20412415 0.20412415
  0.20412415 0.20412415 0.20412415 0.20412415 0.20412415 0.20412415]]",0.0
1043,1345,barbecu codfish gorgeous moist poach yet fabul textur let curious bland season spice rub might overwhelm howev herb mix sauc would done much enhanc ,sauc ,-1,24,"[[0.20412415 0.20412415 0.20412415 0.20412415 0.20412415 0.20412415
  0.20412415 0.20412415 0.20412415 0.20412415 0.20412415 0.20412415
  0.20412415 0.20412415 0.20412415 0.20412415 0.20412415 0.20412415
  0.20412415 0.20412415 0.20412415 0.20412415 0.20412415 0.20412415]]",0.20412414523193154
1044,1159,dinner take date huge danc floor probabl one biggest youll see ny ,danc floor ,1,12,"[[0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513
  0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513]]",0.0
1045,1159,dinner take date huge danc floor probabl one biggest youll see ny ,dinner ,0,12,"[[0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513
  0.28867513 0.28867513 0.28867513 0.28867513 0.28867513 0.28867513]]",0.2886751345948129
1046,3547,taj mahal offer gret valu great food ,valu ,1,7,"[[0.37796447 0.37796447 0.37796447 0.37796447 0.37796447 0.37796447
  0.37796447]]",0.3779644730092272
1047,3547,taj mahal offer gret valu great food ,food ,1,7,"[[0.37796447 0.37796447 0.37796447 0.37796447 0.37796447 0.37796447
  0.37796447]]",0.3779644730092272
1048,792,chef owner chang ,chef ,0,3,[[0.57735027 0.57735027 0.57735027]],0.5773502691896258
1049,792,chef owner chang ,owner ,0,3,[[0.57735027 0.57735027 0.57735027]],0.5773502691896258
1050,2015,boyfriend recent earli dinner artisan satisfi experi ,dinner ,1,7,"[[0.37796447 0.37796447 0.37796447 0.37796447 0.37796447 0.37796447
  0.37796447]]",0.3779644730092272
1051,3692,dont ever order bacon late nite either platter sandwich matter dont take place morn fri turn hard almost like baco hurt molar ,bacon ,-1,22,"[[0.20412415 0.20412415 0.20412415 0.40824829 0.20412415 0.20412415
  0.20412415 0.20412415 0.20412415 0.20412415 0.20412415 0.20412415
  0.20412415 0.20412415 0.20412415 0.20412415 0.20412415 0.20412415
  0.20412415 0.20412415 0.20412415]]",0.20412414523193154
1052,3692,dont ever order bacon late nite either platter sandwich matter dont take place morn fri turn hard almost like baco hurt molar ,platter ,-1,22,"[[0.20412415 0.20412415 0.20412415 0.40824829 0.20412415 0.20412415
  0.20412415 0.20412415 0.20412415 0.20412415 0.20412415 0.20412415
  0.20412415 0.20412415 0.20412415 0.20412415 0.20412415 0.20412415
  0.20412415 0.20412415 0.20412415]]",0.20412414523193154
1053,3692,dont ever order bacon late nite either platter sandwich matter dont take place morn fri turn hard almost like baco hurt molar ,sandwich ,-1,22,"[[0.20412415 0.20412415 0.20412415 0.40824829 0.20412415 0.20412415
  0.20412415 0.20412415 0.20412415 0.20412415 0.20412415 0.20412415
  0.20412415 0.20412415 0.20412415 0.20412415 0.20412415 0.20412415
  0.20412415 0.20412415 0.20412415]]",0.20412414523193154
1054,3692,dont ever order bacon late nite either platter sandwich matter dont take place morn fri turn hard almost like baco hurt molar ,fri ,-1,22,"[[0.20412415 0.20412415 0.20412415 0.40824829 0.20412415 0.20412415
  0.20412415 0.20412415 0.20412415 0.20412415 0.20412415 0.20412415
  0.20412415 0.20412415 0.20412415 0.20412415 0.20412415 0.20412415
  0.20412415 0.20412415 0.20412415]]",0.20412414523193154
1055,3692,dont ever order bacon late nite either platter sandwich matter dont take place morn fri turn hard almost like baco hurt molar ,baco ,-1,22,"[[0.20412415 0.20412415 0.20412415 0.40824829 0.20412415 0.20412415
  0.20412415 0.20412415 0.20412415 0.20412415 0.20412415 0.20412415
  0.20412415 0.20412415 0.20412415 0.20412415 0.20412415 0.20412415
  0.20412415 0.20412415 0.20412415]]",0.20412414523193154
1056,1209,outstand bagel get pay ,bagel ,1,4,[[0.5 0.5 0.5 0.5]],0.5
1057,443,pizza pizza nyc addit top crust tast like best freshli bake bread ,pizza ,1,12,"[[0.26726124 0.26726124 0.26726124 0.26726124 0.26726124 0.26726124
  0.26726124 0.26726124 0.53452248 0.26726124 0.26726124]]",0.5345224838248488
1058,443,pizza pizza nyc addit top crust tast like best freshli bake bread ,crust ,1,12,"[[0.26726124 0.26726124 0.26726124 0.26726124 0.26726124 0.26726124
  0.26726124 0.26726124 0.53452248 0.26726124 0.26726124]]",0.2672612419124244
1059,443,pizza pizza nyc addit top crust tast like best freshli bake bread ,pizza ,1,12,"[[0.26726124 0.26726124 0.26726124 0.26726124 0.26726124 0.26726124
  0.26726124 0.26726124 0.53452248 0.26726124 0.26726124]]",0.5345224838248488
1060,443,pizza pizza nyc addit top crust tast like best freshli bake bread ,top ,0,12,"[[0.26726124 0.26726124 0.26726124 0.26726124 0.26726124 0.26726124
  0.26726124 0.26726124 0.53452248 0.26726124 0.26726124]]",0.2672612419124244
1061,443,pizza pizza nyc addit top crust tast like best freshli bake bread ,bread ,1,12,"[[0.26726124 0.26726124 0.26726124 0.26726124 0.26726124 0.26726124
  0.26726124 0.26726124 0.53452248 0.26726124 0.26726124]]",0.2672612419124244
1062,1377,found cold night perfect spot warm ,spot ,1,6,[[0.40824829 0.40824829 0.40824829 0.40824829 0.40824829 0.40824829]],0.4082482904638631
1063,1439,even section menu call american chines food ,menu ,-1,7,"[[0.37796447 0.37796447 0.37796447 0.37796447 0.37796447 0.37796447
  0.37796447]]",0.3779644730092272
1064,1439,even section menu call american chines food ,american chines food ,-1,7,"[[0.37796447 0.37796447 0.37796447 0.37796447 0.37796447 0.37796447
  0.37796447]]",0.0
1065,2741,servic warm attent beef carpaachio exel huge portion pasta fresh wellprepar ,servic ,1,11,"[[0.30151134 0.30151134 0.30151134 0.30151134 0.30151134 0.30151134
  0.30151134 0.30151134 0.30151134 0.30151134 0.30151134]]",0.30151134457776363
1066,2741,servic warm attent beef carpaachio exel huge portion pasta fresh wellprepar ,beef carpaachio ,1,11,"[[0.30151134 0.30151134 0.30151134 0.30151134 0.30151134 0.30151134
  0.30151134 0.30151134 0.30151134 0.30151134 0.30151134]]",0.0
1067,2741,servic warm attent beef carpaachio exel huge portion pasta fresh wellprepar ,pasta ,1,11,"[[0.30151134 0.30151134 0.30151134 0.30151134 0.30151134 0.30151134
  0.30151134 0.30151134 0.30151134 0.30151134 0.30151134]]",0.30151134457776363
1068,2741,servic warm attent beef carpaachio exel huge portion pasta fresh wellprepar ,portion ,1,11,"[[0.30151134 0.30151134 0.30151134 0.30151134 0.30151134 0.30151134
  0.30151134 0.30151134 0.30151134 0.30151134 0.30151134]]",0.30151134457776363
1069,370,kalbi nebbiolo work togeth ,kalbi ,0,4,[[0.5 0.5 0.5 0.5]],0.5
1070,370,kalbi nebbiolo work togeth ,nebbiolo ,0,4,[[0.5 0.5 0.5 0.5]],0.5
1071,599,best italian food ever italian mean alot ,italian food ,1,7,[[0.33333333 0.33333333 0.33333333 0.33333333 0.66666667 0.33333333]],0.0
1072,803,recommend scopa friend place go wonder italian food ,italian food ,1,8,"[[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
  0.35355339 0.35355339]]",0.0
1073,1750,locat end magnific block ,locat ,1,4,[[0.5 0.5 0.5 0.5]],0.5
1074,847,look around saw room full new yorker enjoy real meal real restaur clubhous fabul tri seen ,meal ,1,16,"[[0.23570226 0.23570226 0.23570226 0.23570226 0.23570226 0.23570226
  0.23570226 0.23570226 0.47140452 0.23570226 0.23570226 0.23570226
  0.23570226 0.23570226 0.23570226]]",0.23570226039551587
1075,847,look around saw room full new yorker enjoy real meal real restaur clubhous fabul tri seen ,room ,0,16,"[[0.23570226 0.23570226 0.23570226 0.23570226 0.23570226 0.23570226
  0.23570226 0.23570226 0.47140452 0.23570226 0.23570226 0.23570226
  0.23570226 0.23570226 0.23570226]]",0.23570226039551587
1076,847,look around saw room full new yorker enjoy real meal real restaur clubhous fabul tri seen ,clubhous ,-1,16,"[[0.23570226 0.23570226 0.23570226 0.23570226 0.23570226 0.23570226
  0.23570226 0.23570226 0.47140452 0.23570226 0.23570226 0.23570226
  0.23570226 0.23570226 0.23570226]]",0.23570226039551587
1077,1007,dont walk around tray dim sum ,tray dim sum ,0,6,[[0.40824829 0.40824829 0.40824829 0.40824829 0.40824829 0.40824829]],0.0
1078,1161,great bar gorgeou bartend youv ever seen specif blond ladi ,bar ,1,10,"[[0.31622777 0.31622777 0.31622777 0.31622777 0.31622777 0.31622777
  0.31622777 0.31622777 0.31622777 0.31622777]]",0.31622776601683794
1079,1161,great bar gorgeou bartend youv ever seen specif blond ladi ,bartend ,1,10,"[[0.31622777 0.31622777 0.31622777 0.31622777 0.31622777 0.31622777
  0.31622777 0.31622777 0.31622777 0.31622777]]",0.31622776601683794
1080,3123,plan get dessert waitress basic bill us chanc order ,dessert ,0,9,"[[0.33333333 0.33333333 0.33333333 0.33333333 0.33333333 0.33333333
  0.33333333 0.33333333 0.33333333]]",0.3333333333333333
