reviewText,AspectTerm,Sentiment
I order some on Amazon and have it delivered to her house .,shipment delivery,positive
"Great product , highly recommended !",food general,positive
"Great product , highly recommended !",food recommendation,positive
"I didn ' t know there were supposed to be actual chunks of dark chocolate in the bag , mine melted into the granola a bit making some slighlty bigger granola clusters .",food general,negative
"It was fine that way , but I ' d be curious if I ordered the granola in a chillier season what it would be like .",food general,neutral
"The granola is fine , the dark chocolate is a fine perk , but it does feel like there ' s something missing .",food general,negative
The sweetners for the most part are natural sweetners .,food general,positive
"Still I can ' t figure it out , something was missing it ' s okay , not great .",food general,negative
This tea was very good .,food general,positive
A tea that is so good for you and will help many things in your body .,food general,positive
I will be buying more again soon .,food general,positive
I ' ll tell you how I love Claxton fruitcake .,food general,positive
"With the crunchy nuts and the moist fruit , it is to die for .",food general,positive
"My family does not care for traditional fruit cake with the citron , so Claxton is the answer .",food general,positive
It comes to us with all the goodness sealed in and ready to slice and serve .,food general,positive
This is a great hair oil .,food general,positive
"Not too greasy , but enough to keep my hair well - tamed .",food general,positive
"Not too greasy , but enough to keep my hair well - tamed .",food general,positive
"And the ingredients look good , except for the mineral oil perhaps .",food quality,positive
"It has a noticeable smell that is not as overwhelming as that of some other hair oils I have tried , and it does not linger as much after application .",food quality,positive
But I would have liked it to not have any smell at all .,food quality,neutral
"The assorted flavors are interesting and honestly , I don ' t think even after 10 years in storage the taste would be any different .",food quality,positive
"If you havn ' t tried them yet you should and if you had them but not in a while , try them again .",food recommendation,positive
I bought this because of the other reviews on Amazon and have been very pleased .,food general,positive
"It has a tiny bit of lemon to it , which is very refreshing .",food quality,positive
"I bought an electric ice tea maker and between the two of them , I have been very pleased .",polarity positive,positive
"Well I have been through most of the flavors and so far , they have walked away from all of them .",food quality,negative
Packaging is great and the stuff looks almost fit for human consumption ! ! !,shipment quality,positive
I loved every single one of them .,food general,positive
"The are homemade for sure , none are the same size , or look exactly the same , so you can pass them off as if you baked all day .",food style_options,negative
"The are homemade for sure , none are the same size , or look exactly the same , so you can pass them off as if you baked all day .",food style_options,negative
"The are homemade for sure , none are the same size , or look exactly the same , so you can pass them off as if you baked all day .",food general,positive
